Country,Restaurant Name,Sentiment,Review Title,Review Date,Review,Review Length,cleaned_review,cleaned_review_tokens,Sentimento
Morroco,The LOFT,Positive,Best meal in Essaouira!,Nov 2019 •,We ate here twice in a week and the food was delicious both times. The goats cheese roll starter is amazing and the Moroccan chicken was beautifully spiced and tender. (We also tried the salmon and the crab and avocado.) It always seems very popular so if you’re planning on going then get there early to get a table!,317,ate twice week food delicious times goats cheese roll starter amazing moroccan chicken beautifully spiced tender also tried salmon crab avocado always seems popular youre planning going get early get table,"['ate', 'twice', 'week', 'food', 'delicious', 'times', 'goats', 'cheese', 'roll', 'starter', 'amazing', 'moroccan', 'chicken', 'beautifully', 'spiced', 'tender', 'also', 'tried', 'salmon', 'crab', 'avocado', 'always', 'seems', 'popular', 'youre', 'planning', 'going', 'get', 'early', 'get', 'table']",Positivo
Morroco,The LOFT,Positive,A little gem,Nov 2019 •,We were very lucky. Arrived for lunch just in time and they prepared us fantastic meals. Grilled Octopus and grilled spicy salmon both well presented. Very generous portions. They don’t serve alcohol so tried their ginger orange carrot juice which was refreshing and tasty. Nice music in the background made it all a delightful experience.,339,lucky arrived lunch time prepared us fantastic meals grilled octopus grilled spicy salmon well presented generous portions dont serve alcohol tried ginger orange carrot juice refreshing tasty nice music background made delightful experience,"['lucky', 'arrived', 'lunch', 'time', 'prepared', 'us', 'fantastic', 'meals', 'grilled', 'octopus', 'grilled', 'spicy', 'salmon', 'well', 'presented', 'generous', 'portions', 'dont', 'serve', 'alcohol', 'tried', 'ginger', 'orange', 'carrot', 'juice', 'refreshing', 'tasty', 'nice', 'music', 'background', 'made', 'delightful', 'experience']",Positivo
Morroco,The LOFT,Positive,Great place,Nov 2019 •,Friendly staff and yummy food along with unique DECOR.I came each day of my 4 day visit to essaouira and had the lentil soup with Argan oil. Addicted! 😁,152,friendly staff yummy food along unique decori came day 4 day visit essaouira lentil soup argan oil addicted,"['friendly', 'staff', 'yummy', 'food', 'along', 'unique', 'decori', 'came', 'day', '4', 'day', 'visit', 'essaouira', 'lentil', 'soup', 'argan', 'oil', 'addicted']",Positivo
Morroco,The LOFT,Positive,Not to be MISSED!,Oct 2019 •,This very hip restaurant loft on 4 levels with a very cool interior was the highlight of my 3 days in Essaouira. I went there 3 times! The monkfish with saffron sauce was delicious and the live music was really fun.,215,hip restaurant loft 4 levels cool interior highlight 3 days essaouira went 3 times monkfish saffron sauce delicious live music really fun,"['hip', 'restaurant', 'loft', '4', 'levels', 'cool', 'interior', 'highlight', '3', 'days', 'essaouira', 'went', '3', 'times', 'monkfish', 'saffron', 'sauce', 'delicious', 'live', 'music', 'really', 'fun']",Positivo
Morroco,The LOFT,Positive,Most delicious salmon in years.....,Oct 2019 •,My friends loved soup and we shared the salmon which was perfectly cooked and perfectly lightly seasoned. A masterpiece. Small restaurant. Music was quality western music. Service delightful!,191,friends loved soup shared salmon perfectly cooked perfectly lightly seasoned masterpiece small restaurant music quality western music service delightful,"['friends', 'loved', 'soup', 'shared', 'salmon', 'perfectly', 'cooked', 'perfectly', 'lightly', 'seasoned', 'masterpiece', 'small', 'restaurant', 'music', 'quality', 'western', 'music', 'service', 'delightful']",Muito Positivo
Morroco,The LOFT,Positive,Lovely visit for dinner,Oct 2019 •,"We had a very nice dinner at Le Loft in Marrakech. The waiter, Chakib, was very friendly and prompt. The shrimp and avocado salad was the only thing I didn’t love. It has a thousand island type dressing on top and I was definitely thinking it would be more fresh rather than heavy. The ambiance, however, was a nice contrast to the hustle and bustle of the city life. And the lounge cover songs were hilariously fun. Greatest hits from the Police, Peter Gabriel, Bob Marley, and many more. 10/10 would recommend.",512,nice dinner le loft marrakech waiter chakib friendly prompt shrimp avocado salad thing didnt love thousand island type dressing top definitely thinking would fresh rather heavy ambiance however nice contrast hustle bustle city life lounge cover songs hilariously fun greatest hits police peter gabriel bob marley many 1010 would recommend,"['nice', 'dinner', 'le', 'loft', 'marrakech', 'waiter', 'chakib', 'friendly', 'prompt', 'shrimp', 'avocado', 'salad', 'thing', 'didnt', 'love', 'thousand', 'island', 'type', 'dressing', 'top', 'definitely', 'thinking', 'would', 'fresh', 'rather', 'heavy', 'ambiance', 'however', 'nice', 'contrast', 'hustle', 'bustle', 'city', 'life', 'lounge', 'cover', 'songs', 'hilariously', 'fun', 'greatest', 'hits', 'police', 'peter', 'gabriel', 'bob', 'marley', 'many', '1010', 'would', 'recommend']",Neutro
Morroco,The LOFT,Positive,Great fusion food,Oct 2019 •,"Great restaurant - had been recommended to us - food was excellent, and took local cuisine up a notch with the chef's unique flair.    No alcohol licence, so if you want wine, plan that for later",195,great restaurant recommended us food excellent took local cuisine notch chefs unique flair alcohol licence want wine plan later,"['great', 'restaurant', 'recommended', 'us', 'food', 'excellent', 'took', 'local', 'cuisine', 'notch', 'chefs', 'unique', 'flair', 'alcohol', 'licence', 'want', 'wine', 'plan', 'later']",Positivo
Morroco,The LOFT,Positive,Best monkfish!,Oct 2019 •,"We found The Loft while wondering through the streets of Essaouira. It was a small, cool place, with a kind of vintage feel to it. The soundtrack was so right up my (and my husband's) street, to the embarrassment of our 9 years old because of our gentle moves and singing along! The menu was small and the food was lovely. My tartare of tomatoes, avocado and crab was a first for me and absolutely heavenly (will definitely be doing at home). My husband's sword fish was cooked to perfection and my 9 years son didn't leave any of his calamari behind. Service was friendly and quick. They are a young team of Moroccans, who seemed happy with what they, which was lovely to see. They were warm and generous with their tips of other places to go and eat. Highly recommend!",770,found loft wondering streets essaouira small cool place kind vintage feel soundtrack right husbands street embarrassment 9 years old gentle moves singing along menu small food lovely tartare tomatoes avocado crab first absolutely heavenly definitely home husbands sword fish cooked perfection 9 years son didnt leave calamari behind service friendly quick young team moroccans seemed happy lovely see warm generous tips places go eat highly recommend,"['found', 'loft', 'wondering', 'streets', 'essaouira', 'small', 'cool', 'place', 'kind', 'vintage', 'feel', 'soundtrack', 'right', 'husbands', 'street', 'embarrassment', '9', 'years', 'old', 'gentle', 'moves', 'singing', 'along', 'menu', 'small', 'food', 'lovely', 'tartare', 'tomatoes', 'avocado', 'crab', 'first', 'absolutely', 'heavenly', 'definitely', 'home', 'husbands', 'sword', 'fish', 'cooked', 'perfection', '9', 'years', 'son', 'didnt', 'leave', 'calamari', 'behind', 'service', 'friendly', 'quick', 'young', 'team', 'moroccans', 'seemed', 'happy', 'lovely', 'see', 'warm', 'generous', 'tips', 'places', 'go', 'eat', 'highly', 'recommend']",Muito Positivo
Morroco,The LOFT,Positive,Great experience,Oct 2019 •,"We’ve had several good dining experiences in Morocco, but our dinner at The Loft was among the best. We arrived just after sunset, around 7:30, which was timely as we got right in just before the crowd. Our server - who was working  maybe eight tables at the same time - spoke good English (as opposed to my poor attempts at French), was friendly and extremely competent. The atmosphere was modern with a traditional feel, the food and drinks (sorry, no alcohol) came quickly and what we ate - grilled octopus for me, monkfish for my wife - was excellent. Definitely worth checking out, especially the saffron creme brûlé for dessert.",634,weve several good dining experiences morocco dinner loft among best arrived sunset around 730 timely got right crowd server working maybe eight tables time spoke good english opposed poor attempts french friendly extremely competent atmosphere modern traditional feel food drinks sorry alcohol came quickly ate grilled octopus monkfish wife excellent definitely worth checking especially saffron creme brûlé dessert,"['weve', 'several', 'good', 'dining', 'experiences', 'morocco', 'dinner', 'loft', 'among', 'best', 'arrived', 'sunset', 'around', '730', 'timely', 'got', 'right', 'crowd', 'server', 'working', 'maybe', 'eight', 'tables', 'time', 'spoke', 'good', 'english', 'opposed', 'poor', 'attempts', 'french', 'friendly', 'extremely', 'competent', 'atmosphere', 'modern', 'traditional', 'feel', 'food', 'drinks', 'sorry', 'alcohol', 'came', 'quickly', 'ate', 'grilled', 'octopus', 'monkfish', 'wife', 'excellent', 'definitely', 'worth', 'checking', 'especially', 'saffron', 'creme', 'brûlé', 'dessert']",Neutro
Morroco,The LOFT,Positive,Great dinner in Morocco,Oct 2019 •,"We found The Loft wandering around the alleys and streets of Essaouira and the blackboard menu looked great.
We were a group of 11 and they happily made room for us all even tho' on two tables. The menu was not the usual touristy fare - my husband had breaded chicken and loved it, someone else had the octopus. The staff were very friendly and welcoming, decor great and the music fab.
can thoroughly recommend this eatery in the wonderful town of Essaouria",458,found loft wandering around alleys streets essaouira blackboard menu looked greatwe group 11 happily made room us even tho two tables menu usual touristy fare husband breaded chicken loved someone else octopus staff friendly welcoming decor great music fabcan thoroughly recommend eatery wonderful town essaouria,"['found', 'loft', 'wandering', 'around', 'alleys', 'streets', 'essaouira', 'blackboard', 'menu', 'looked', 'greatwe', 'group', '11', 'happily', 'made', 'room', 'us', 'even', 'tho', 'two', 'tables', 'menu', 'usual', 'touristy', 'fare', 'husband', 'breaded', 'chicken', 'loved', 'someone', 'else', 'octopus', 'staff', 'friendly', 'welcoming', 'decor', 'great', 'music', 'fabcan', 'thoroughly', 'recommend', 'eatery', 'wonderful', 'town', 'essaouria']",Muito Positivo
Morroco,The LOFT,Positive,Yum!,Oct 2019 •,"Not a huge menu, but everything on there is just perfect!!! You can taste the attention to detail and all the love that goes into this chef’s food. And the eclectic vintage decor is a fresh take on modern Moroccan design and innovation. Not to be missed if you’re visiting Essaouira.",283,huge menu everything perfect taste attention detail love goes chefs food eclectic vintage decor fresh take modern moroccan design innovation missed youre visiting essaouira,"['huge', 'menu', 'everything', 'perfect', 'taste', 'attention', 'detail', 'love', 'goes', 'chefs', 'food', 'eclectic', 'vintage', 'decor', 'fresh', 'take', 'modern', 'moroccan', 'design', 'innovation', 'missed', 'youre', 'visiting', 'essaouira']",Muito Positivo
Morroco,The LOFT,Positive,Best squid I've ever had!,Oct 2019 •,"My friend and I went yesterday to the Loft and it was an amazing experience.
The staff was really friendly, the place was clean and music was nice.
The best part obviously was the food. This was probably the best and biggest squid I've ever had.
Highly recommend the place especially if you are pescatarian like me and you are struggling with food in Morocco!",359,friend went yesterday loft amazing experiencethe staff really friendly place clean music nicethe best part obviously food probably best biggest squid ive ever hadhighly recommend place especially pescatarian like struggling food morocco,"['friend', 'went', 'yesterday', 'loft', 'amazing', 'experiencethe', 'staff', 'really', 'friendly', 'place', 'clean', 'music', 'nicethe', 'best', 'part', 'obviously', 'food', 'probably', 'best', 'biggest', 'squid', 'ive', 'ever', 'hadhighly', 'recommend', 'place', 'especially', 'pescatarian', 'like', 'struggling', 'food', 'morocco']",Muito Positivo
